load1,load2,load3,load4,load5,load6,load7,month,date,hour,temp,is_weekend,label
992.1342172,1261.881255,900.6083072,1153.062573,828.4569045,861.7150107,836.6319464,8,15,20,29.87850342,0,769.8103777
845.8655811,953.5092346,910.7779486,1090.16225,810.1901038,777.7167734,715.0965561,8,15,21,29.22796021,0,679.9101369
725.2393755,747.7256258,573.7035778,731.0275705,622.2237329,613.7630214,574.1521622,8,15,22,27.85201416,0,476.5903506
439.7449498,484.5087463,470.0790943,511.7613182,447.4521097,431.0294393,500.4246441,8,15,23,27.8258606,0,408.0642269
466.3221231,393.9521453,423.0736554,358.3664128,368.9548073,432.7279882,449.096369,8,16,0,27.27279053,0,408.3987681
372.96874,329.2428539,353.234399,283.9992323,240.838995,340.196279,345.5340991,8,16,1,26.81261597,0,340.9780022
307.1907466,258.6027455,244.9572786,251.382747,206.6882166,340.3722771,256.6830726,8,16,2,26.92629395,0,197.3376781
241.1220459,218.6697685,161.543916,206.7340857,213.0497353,264.3371459,269.4795588,8,16,3,26.01412354,0,237.2834597
300.4488015,337.2603135,240.8809675,316.9956836,338.1585906,326.4046137,328.4627343,8,16,4,25.77321777,0,319.1708606
637.6435988,674.5586656,486.7969684,900.3240058,587.2446952,714.1622864,636.8602913,8,16,5,28.36901245,0,633.2608706
1010.240904,1224.579357,813.4515041,1311.5142,1047.004033,1067.174222,1053.218153,8,16,6,28.46013794,0,1122.80327
1135.494275,1195.280589,1106.427537,1260.913113,1040.078429,1090.851175,1015.650126,8,16,7,28.22826538,0,1295.062201
1188.045332,1346.258877,1176.110944,1028.147094,1146.006154,1279.481264,1061.15465,8,16,8,27.91790161,0,1097.92868
1177.055554,1374.463477,1307.22518,1013.273317,1213.822645,1290.969514,1234.748714,8,16,9,31.88692627,0,1225.829449
1268.945002,1471.85416,1487.147271,1143.461345,1294.910371,1254.04109,1188.551243,8,16,10,31.99068604,0,1114.412896
1254.027727,1458.328878,1425.411174,1203.012642,1015.578415,1190.362178,1090.857486,8,16,11,32.17385254,0,1235.398227
1295.787962,1453.779542,1428.102242,1275.963777,1271.705509,1232.360385,954.4819681,8,16,12,34.13805542,0,1453.533502
1226.566278,1371.682076,1422.467188,1107.37338,1286.433654,914.243818,1175.227101,8,16,13,34.46828613,0,1252.002752
1483.817097,1376.058747,1276.28787,1157.55283,1189.016438,1017.906574,1119.841086,8,16,14,34.73085938,0,1338.674163
1651.586299,1466.771897,1347.11215,1262.28174,1369.097168,1172.183604,1241.354771,8,16,15,34.34737549,0,1408.980491
1451.76486,1344.219822,1623.040707,1445.812475,1431.234052,1203.363108,1065.222761,8,16,16,34.24273071,0,1557.864521
1527.308711,1487.197787,1299.960327,1221.061951,1268.061759,1106.935615,1213.026708,8,16,17,30.65444336,0,1265.03394
1342.319747,1244.29819,1444.335797,985.4859319,1124.512967,857.3551928,898.8300489,8,16,18,29.87670288,0,1366.367895
1089.650959,1149.574003,1210.528408,943.1662082,929.2263085,929.8803853,886.4284696,8,16,19,29.04119263,0,1105.878765
1261.881255,900.6083072,1153.062573,828.4569045,861.7150107,836.6319464,769.8103777,8,16,20,29.12331543,0,1042.744777
953.5092346,910.7779486,1090.16225,810.1901038,777.7167734,715.0965561,679.9101369,8,16,21,27.56871948,0,979.7317823
747.7256258,573.7035778,731.0275705,622.2237329,613.7630214,574.1521622,476.5903506,8,16,22,25.78585205,0,813.3695417
484.5087463,470.0790943,511.7613182,447.4521097,431.0294393,500.4246441,408.0642269,8,16,23,26.07817993,0,615.0379352
393.9521453,423.0736554,358.3664128,368.9548073,432.7279882,449.096369,408.3987681,8,17,0,25.55397949,0,457.3576844
329.2428539,353.234399,283.9992323,240.838995,340.196279,345.5340991,340.9780022,8,17,1,25.37172852,0,386.4473624
258.6027455,244.9572786,251.382747,206.6882166,340.3722771,256.6830726,197.3376781,8,17,2,25.30495605,0,296.3605063
218.6697685,161.543916,206.7340857,213.0497353,264.3371459,269.4795588,237.2834597,8,17,3,24.53533325,0,254.8711929
337.2603135,240.8809675,316.9956836,338.1585906,326.4046137,328.4627343,319.1708606,8,17,4,24.5335022,0,382.8584633
674.5586656,486.7969684,900.3240058,587.2446952,714.1622864,636.8602913,633.2608706,8,17,5,26.92089233,0,782.1477601
1224.579357,813.4515041,1311.5142,1047.004033,1067.174222,1053.218153,1122.80327,8,17,6,26.59246216,0,1066.471461
1195.280589,1106.427537,1260.913113,1040.078429,1090.851175,1015.650126,1295.062201,8,17,7,26.06554565,0,1388.035256
1346.258877,1176.110944,1028.147094,1146.006154,1279.481264,1061.15465,1097.92868,8,17,8,26.11516724,0,1362.288801
1374.463477,1307.22518,1013.273317,1213.822645,1290.969514,1234.748714,1225.829449,8,17,9,29.85231934,0,1481.882716
1471.85416,1487.147271,1143.461345,1294.910371,1254.04109,1188.551243,1114.412896,8,17,10,30.13656006,0,1465.836822
1458.328878,1425.411174,1203.012642,1015.578415,1190.362178,1090.857486,1235.398227,8,17,11,30.46676025,0,1223.071774
1453.779542,1428.102242,1275.963777,1271.705509,1232.360385,954.4819681,1453.533502,8,17,12,31.32390747,0,1406.772774
1371.682076,1422.467188,1107.37338,1286.433654,914.243818,1175.227101,1252.002752,8,17,13,31.89052734,0,1473.092569
1376.058747,1276.28787,1157.55283,1189.016438,1017.906574,1119.841086,1338.674163,8,17,14,31.97536621,0,1492.86608
1466.771897,1347.11215,1262.28174,1369.097168,1172.183604,1241.354771,1408.980491,8,17,15,31.94286499,0,1666.645623
1344.219822,1623.040707,1445.812475,1431.234052,1203.363108,1065.222761,1557.864521,8,17,16,32.28121338,0,1501.146188
1487.197787,1299.960327,1221.061951,1268.061759,1106.935615,1213.026708,1265.03394,8,17,17,29.92272339,0,1343.142549
1244.29819,1444.335797,985.4859319,1124.512967,857.3551928,898.8300489,1366.367895,8,17,18,29.88390503,0,1304.217937
1149.574003,1210.528408,943.1662082,929.2263085,929.8803853,886.4284696,1105.878765,8,17,19,29.40841064,0,1171.090349
900.6083072,1153.062573,828.4569045,861.7150107,836.6319464,769.8103777,1042.744777,8,17,20,29.35610352,0,988.5766818
910.7779486,1090.16225,810.1901038,777.7167734,715.0965561,679.9101369,979.7317823,8,17,21,29.32360229,0,1008.262258
573.7035778,731.0275705,622.2237329,613.7630214,574.1521622,476.5903506,813.3695417,8,17,22,28.07036743,0,724.6838632
470.0790943,511.7613182,447.4521097,431.0294393,500.4246441,408.0642269,615.0379352,8,17,23,28.00539551,0,498.930235
423.0736554,358.3664128,368.9548073,432.7279882,449.096369,408.3987681,457.3576844,8,18,0,27.70858154,0,434.4273631
353.234399,283.9992323,240.838995,340.196279,345.5340991,340.9780022,386.4473624,8,18,1,27.90978394,0,341.1762336
244.9572786,251.382747,206.6882166,340.3722771,256.6830726,197.3376781,296.3605063,8,18,2,27.98104248,0,291.1958007
161.543916,206.7340857,213.0497353,264.3371459,269.4795588,237.2834597,254.8711929,8,18,3,27.29534302,0,247.1531958
240.8809675,316.9956836,338.1585906,326.4046137,328.4627343,319.1708606,382.8584633,8,18,4,27.03728638,0,331.4443979
486.7969684,900.3240058,587.2446952,714.1622864,636.8602913,633.2608706,782.1477601,8,18,5,29.39309082,0,603.0598731
813.4515041,1311.5142,1047.004033,1067.174222,1053.218153,1122.80327,1066.471461,8,18,6,28.73894653,0,989.9146051
1106.427537,1260.913113,1040.078429,1090.851175,1015.650126,1295.062201,1388.035256,8,18,7,28.23998413,0,1204.867906
1176.110944,1028.147094,1146.006154,1279.481264,1061.15465,1097.92868,1362.288801,8,18,8,27.58947144,0,1393.041419
1307.22518,1013.273317,1213.822645,1290.969514,1234.748714,1225.829449,1481.882716,8,18,9,31.12722168,0,1362.233282
1487.147271,1143.461345,1294.910371,1254.04109,1188.551243,1114.412896,1465.836822,8,18,10,31.80571899,0,1321.807909
1425.411174,1203.012642,1015.578415,1190.362178,1090.857486,1235.398227,1223.071774,8,18,11,32.08452759,0,1300.43679
1428.102242,1275.963777,1271.705509,1232.360385,954.4819681,1453.533502,1406.772774,8,18,12,34.04873047,0,1270.863314
1422.467188,1107.37338,1286.433654,914.243818,1175.227101,1252.002752,1473.092569,8,18,13,34.08394775,0,1292.228299
1276.28787,1157.55283,1189.016438,1017.906574,1119.841086,1338.674163,1492.86608,8,18,14,34.31221924,0,1362.723604
1347.11215,1262.28174,1369.097168,1172.183604,1241.354771,1408.980491,1666.645623,8,18,15,34.92302856,0,1443.25857
1623.040707,1445.812475,1431.234052,1203.363108,1065.222761,1557.864521,1501.146188,8,18,16,34.95101318,0,1203.006573
1299.960327,1221.061951,1268.061759,1106.935615,1213.026708,1265.03394,1343.142549,8,18,17,29.54647217,0,1255.357705
1444.335797,985.4859319,1124.512967,857.3551928,898.8300489,1366.367895,1304.217937,8,18,18,28.06405029,0,1149.23375
1210.528408,943.1662082,929.2263085,929.8803853,886.4284696,1105.878765,1171.090349,8,18,19,27.84569702,0,1371.706929
1153.062573,828.4569045,861.7150107,836.6319464,769.8103777,1042.744777,988.5766818,8,18,20,28.35549316,0,1276.540424
1090.16225,810.1901038,777.7167734,715.0965561,679.9101369,979.7317823,1008.262258,8,18,21,27.22677002,0,1073.520189
731.0275705,622.2237329,613.7630214,574.1521622,476.5903506,813.3695417,724.6838632,8,18,22,25.05413208,0,767.7106342
511.7613182,447.4521097,431.0294393,500.4246441,408.0642269,615.0379352,498.930235,8,18,23,25.29140625,0,474.5564459
358.3664128,368.9548073,432.7279882,449.096369,408.3987681,457.3576844,434.4273631,8,19,0,24.44509277,1,416.0687934
283.9992323,240.838995,340.196279,345.5340991,340.9780022,386.4473624,341.1762336,8,19,1,24.74916992,1,313.5338472
251.382747,206.6882166,340.3722771,256.6830726,197.3376781,296.3605063,291.1958007,8,19,2,24.97924194,1,319.9386833
206.7340857,213.0497353,264.3371459,269.4795588,237.2834597,254.8711929,247.1531958,8,19,3,23.61953125,1,269.0973337
316.9956836,338.1585906,326.4046137,328.4627343,319.1708606,382.8584633,331.4443979,8,19,4,24.6111084,1,420.8211511
900.3240058,587.2446952,714.1622864,636.8602913,633.2608706,782.1477601,603.0598731,8,19,5,25.86977539,1,930.5671259
1311.5142,1047.004033,1067.174222,1053.218153,1122.80327,1066.471461,989.9146051,8,19,6,26.58614502,1,1311.158163
1260.913113,1040.078429,1090.851175,1015.650126,1295.062201,1388.035256,1204.867906,8,19,7,26.47969971,1,1228.119558
1028.147094,1146.006154,1279.481264,1061.15465,1097.92868,1362.288801,1393.041419,8,19,8,26.44991455,1,1089.037061
1013.273317,1213.822645,1290.969514,1234.748714,1225.829449,1481.882716,1362.233282,8,19,9,31.37355957,1,1078.399254
1143.461345,1294.910371,1254.04109,1188.551243,1114.412896,1465.836822,1321.807909,8,19,10,31.69204102,1,1214.923343
1203.012642,1015.578415,1190.362178,1090.857486,1235.398227,1223.071774,1300.43679,8,19,11,32.04302368,1,1218.859429
1275.963777,1271.705509,1232.360385,954.4819681,1453.533502,1406.772774,1270.863314,8,19,12,34.13173828,1,1240.055231
1107.37338,1286.433654,914.243818,1175.227101,1252.002752,1473.092569,1292.228299,8,19,13,34.58739624,1,1251.570337
1157.55283,1189.016438,1017.906574,1119.841086,1338.674163,1492.86608,1362.723604,8,19,14,34.89956055,1,1314.426209
1262.28174,1369.097168,1172.183604,1241.354771,1408.980491,1666.645623,1443.25857,8,19,15,34.79763184,1,1271.318773
1445.812475,1431.234052,1203.363108,1065.222761,1557.864521,1501.146188,1203.006573,8,19,16,34.84273682,1,1224.569686
1221.061951,1268.061759,1106.935615,1213.026708,1265.03394,1343.142549,1255.357705,8,19,17,31.00090942,1,1334.998691
985.4859319,1124.512967,857.3551928,898.8300489,1366.367895,1304.217937,1149.23375,8,19,18,29.20272217,1,1151.795423
943.1662082,929.2263085,929.8803853,886.4284696,1105.878765,1171.090349,1371.706929,8,19,19,29.66375122,1,959.9532945
828.4569045,861.7150107,836.6319464,769.8103777,1042.744777,988.5766818,1276.540424,8,19,20,29.84871826,1,920.5109181
810.1901038,777.7167734,715.0965561,679.9101369,979.7317823,1008.262258,1073.520189,8,19,21,28.99968872,1,842.3984229
622.2237329,613.7630214,574.1521622,476.5903506,813.3695417,724.6838632,767.7106342,8,19,22,27.23217163,1,576.6471451
447.4521097,431.0294393,500.4246441,408.0642269,615.0379352,498.930235,474.5564459,8,19,23,26.77922974,1,414.7500197
368.9548073,432.7279882,449.096369,408.3987681,457.3576844,434.4273631,416.0687934,8,20,0,25.85894165,1,403.1434792
240.838995,340.196279,345.5340991,340.9780022,386.4473624,341.1762336,313.5338472,8,20,1,25.8796936,1,327.8267123
206.6882166,340.3722771,256.6830726,197.3376781,296.3605063,291.1958007,319.9386833,8,20,2,25.7605835,1,270.5886752
213.0497353,264.3371459,269.4795588,237.2834597,254.8711929,247.1531958,269.0973337,8,20,3,24.79155884,1,297.0991561
338.1585906,326.4046137,328.4627343,319.1708606,382.8584633,331.4443979,420.8211511,8,20,4,24.85473022,1,332.1082317
587.2446952,714.1622864,636.8602913,633.2608706,782.1477601,603.0598731,930.5671259,8,20,5,27.55516968,1,804.7084899
1047.004033,1067.174222,1053.218153,1122.80327,1066.471461,989.9146051,1311.158163,8,20,6,27.52541504,1,928.0594093
1040.078429,1090.851175,1015.650126,1295.062201,1388.035256,1204.867906,1228.119558,8,20,7,27.36931763,1,1147.017981
1146.006154,1279.481264,1061.15465,1097.92868,1362.288801,1393.041419,1089.037061,8,20,8,27.61022339,1,1171.754957
1213.822645,1290.969514,1234.748714,1225.829449,1481.882716,1362.233282,1078.399254,8,20,9,31.49263916,1,1144.27247
1294.910371,1254.04109,1188.551243,1114.412896,1465.836822,1321.807909,1214.923343,8,20,10,30.4550415,1,1237.33839
1015.578415,1190.362178,1090.857486,1235.398227,1223.071774,1300.43679,1218.859429,8,20,11,27.99639282,1,1246.444046
1271.705509,1232.360385,954.4819681,1453.533502,1406.772774,1270.863314,1240.055231,8,20,12,27.30254517,1,1342.172653
1286.433654,914.243818,1175.227101,1252.002752,1473.092569,1292.228299,1251.570337,8,20,13,27.97744141,1,1262.333212
1189.016438,1017.906574,1119.841086,1338.674163,1492.86608,1362.723604,1314.426209,8,20,14,29.10164795,1,1264.043296
1369.097168,1172.183604,1241.354771,1408.980491,1666.645623,1443.25857,1271.318773,8,20,15,28.95549927,1,1386.761975
1431.234052,1203.363108,1065.222761,1557.864521,1501.146188,1203.006573,1224.569686,8,20,16,29.13863525,1,1378.213386
1268.061759,1106.935615,1213.026708,1265.03394,1343.142549,1255.357705,1334.998691,8,20,17,24.99727783,1,1116.541575
1124.512967,857.3551928,898.8300489,1366.367895,1304.217937,1149.23375,1151.795423,8,20,18,25.4899231,1,1052.807432
929.2263085,929.8803853,886.4284696,1105.878765,1171.090349,1371.706929,959.9532945,8,20,19,25.72268066,1,840.5475454
861.7150107,836.6319464,769.8103777,1042.744777,988.5766818,1276.540424,920.5109181,8,20,20,25.79396973,1,987.1148478
777.7167734,715.0965561,679.9101369,979.7317823,1008.262258,1073.520189,842.3984229,8,20,21,25.90044556,1,782.5261679
613.7630214,574.1521622,476.5903506,813.3695417,724.6838632,767.7106342,576.6471451,8,20,22,24.29171143,1,626.1029102
431.0294393,500.4246441,408.0642269,615.0379352,498.930235,474.5564459,414.7500197,8,20,23,23.98674927,1,434.9647518
432.7279882,449.096369,408.3987681,457.3576844,434.4273631,416.0687934,403.1434792,8,21,0,23.40389404,0,383.9745096
340.196279,345.5340991,340.9780022,386.4473624,341.1762336,313.5338472,327.8267123,8,21,1,23.00148926,0,351.0478536
340.3722771,256.6830726,197.3376781,296.3605063,291.1958007,319.9386833,270.5886752,8,21,2,23.06554565,0,274.4067036
264.3371459,269.4795588,237.2834597,254.8711929,247.1531958,269.0973337,297.0991561,8,21,3,22.15877686,0,252.2941658
326.4046137,328.4627343,319.1708606,382.8584633,331.4443979,420.8211511,332.1082317,8,21,4,21.69140015,0,326.1143132
714.1622864,636.8602913,633.2608706,782.1477601,603.0598731,930.5671259,804.7084899,8,21,5,22.62975464,0,643.2106714
1067.174222,1053.218153,1122.80327,1066.471461,989.9146051,1311.158163,928.0594093,8,21,6,22.36358032,0,970.3416057
1090.851175,1015.650126,1295.062201,1388.035256,1204.867906,1228.119558,1147.017981,8,21,7,22.18493042,0,1023.158642
1279.481264,1061.15465,1097.92868,1362.288801,1393.041419,1089.037061,1171.754957,8,21,8,22.26705322,0,1244.906927
1290.969514,1234.748714,1225.829449,1481.882716,1362.233282,1078.399254,1144.27247,8,21,9,25.96901855,0,1093.519999
1254.04109,1188.551243,1114.412896,1465.836822,1321.807909,1214.923343,1237.33839,8,21,10,26.34255371,0,1316.041978
1190.362178,1090.857486,1235.398227,1223.071774,1300.43679,1218.859429,1246.444046,8,21,11,26.64660034,0,1186.293415
1232.360385,954.4819681,1453.533502,1406.772774,1270.863314,1240.055231,1342.172653,8,21,12,29.03850708,0,1079.804066
914.243818,1175.227101,1252.002752,1473.092569,1292.228299,1251.570337,1262.333212,8,21,13,29.15578613,0,1115.06713
1017.906574,1119.841086,1338.674163,1492.86608,1362.723604,1314.426209,1264.043296,8,21,14,29.15578613,0,1215.321872
1172.183604,1241.354771,1408.980491,1666.645623,1443.25857,1271.318773,1386.761975,8,21,15,29.93804321,0,841.9436285
1203.363108,1065.222761,1557.864521,1501.146188,1203.006573,1224.569686,1378.213386,8,21,16,29.98946533,0,1101.575339
1106.935615,1213.026708,1265.03394,1343.142549,1255.357705,1334.998691,1116.541575,8,21,17,25.89953003,0,1123.214459
857.3551928,898.8300489,1366.367895,1304.217937,1149.23375,1151.795423,1052.807432,8,21,18,26.06734619,0,901.9264694
929.8803853,886.4284696,1105.878765,1171.090349,1371.706929,959.9532945,840.5475454,8,21,19,25.66945801,0,1037.364812
836.6319464,769.8103777,1042.744777,988.5766818,1276.540424,920.5109181,987.1148478,8,21,20,25.33022461,0,827.5798364
715.0965561,679.9101369,979.7317823,1008.262258,1073.520189,842.3984229,782.5261679,8,21,21,24.14284668,0,747.3507323
574.1521622,476.5903506,813.3695417,724.6838632,767.7106342,576.6471451,626.1029102,8,21,22,22.69472656,0,598.351501
500.4246441,408.0642269,615.0379352,498.930235,474.5564459,414.7500197,434.9647518,8,21,23,23.14312134,0,460.0079705
449.096369,408.3987681,457.3576844,434.4273631,416.0687934,403.1434792,383.9745096,8,22,0,21.54613647,0,392.356375
345.5340991,340.9780022,386.4473624,341.1762336,313.5338472,327.8267123,351.0478536,8,22,1,21.59755859,0,229.3307973
256.6830726,197.3376781,296.3605063,291.1958007,319.9386833,270.5886752,274.4067036,8,22,2,22.07485352,0,240.2320182
269.4795588,237.2834597,254.8711929,247.1531958,269.0973337,297.0991561,252.2941658,8,22,3,21.83574829,0,216.4410922
328.4627343,319.1708606,382.8584633,331.4443979,420.8211511,332.1082317,326.1143132,8,22,4,22.19576416,0,278.6593227
636.8602913,633.2608706,782.1477601,603.0598731,930.5671259,804.7084899,643.2106714,8,22,5,24.22765503,0,677.3808102
1053.218153,1122.80327,1066.471461,989.9146051,1311.158163,928.0594093,970.3416057,8,22,6,24.31066284,0,945.0714813
1015.650126,1295.062201,1388.035256,1204.867906,1228.119558,1147.017981,1023.158642,8,22,7,24.52810059,0,1072.182694
1061.15465,1097.92868,1362.288801,1393.041419,1089.037061,1171.754957,1244.906927,8,22,8,24.79607544,0,1220.877764
1234.748714,1225.829449,1481.882716,1362.233282,1078.399254,1144.27247,1093.519999,8,22,9,27.91878662,0,1274.113527
1188.551243,1114.412896,1465.836822,1321.807909,1214.923343,1237.33839,1316.041978,8,22,10,27.80782471,0,1291.52173
1090.857486,1235.398227,1223.071774,1300.43679,1218.859429,1246.444046,1186.293415,8,22,11,27.83397827,0,1169.913792
954.4819681,1453.533502,1406.772774,1270.863314,1240.055231,1342.172653,1079.804066,8,22,12,29.64571533,0,1147.831749
1175.227101,1252.002752,1473.092569,1292.228299,1251.570337,1262.333212,1115.06713,8,22,13,29.73415527,0,1187.97384
1119.841086,1338.674163,1492.86608,1362.723604,1314.426209,1264.043296,1215.321872,8,22,14,29.96242676,0,1361.155688
1241.354771,1408.980491,1666.645623,1443.25857,1271.318773,1386.761975,841.9436285,8,22,15,30.271875,0,1346.268435
1065.222761,1557.864521,1501.146188,1203.006573,1224.569686,1378.213386,1101.575339,8,22,16,30.49382935,0,1233.018068
1213.026708,1265.03394,1343.142549,1255.357705,1334.998691,1116.541575,1123.214459,8,22,17,25.50072632,0,1216.768914
898.8300489,1366.367895,1304.217937,1149.23375,1151.795423,1052.807432,901.9264694,8,22,18,23.08989868,0,990.0612942
886.4284696,1105.878765,1171.090349,1371.706929,959.9532945,840.5475454,1037.364812,8,22,19,23.89562378,0,858.4044666
769.8103777,1042.744777,988.5766818,1276.540424,920.5109181,987.1148478,827.5798364,8,22,20,23.85952148,0,823.278246
679.9101369,979.7317823,1008.262258,1073.520189,842.3984229,782.5261679,747.3507323,8,22,21,23.02224121,0,716.8230614
476.5903506,813.3695417,724.6838632,767.7106342,576.6471451,626.1029102,598.351501,8,22,22,20.4526001,0,609.4436256
408.0642269,615.0379352,498.930235,474.5564459,414.7500197,434.9647518,460.0079705,8,22,23,20.45079956,0,439.9379281
408.3987681,457.3576844,434.4273631,416.0687934,403.1434792,383.9745096,392.356375,8,23,0,20.61589966,0,381.240791
340.9780022,386.4473624,341.1762336,313.5338472,327.8267123,351.0478536,229.3307973,8,23,1,20.22884521,0,375.1305224
197.3376781,296.3605063,291.1958007,319.9386833,270.5886752,274.4067036,240.2320182,8,23,2,20.23696289,0,271.9522665
237.2834597,254.8711929,247.1531958,269.0973337,297.0991561,252.2941658,216.4410922,8,23,3,19.35994873,0,279.2394283
319.1708606,382.8584633,331.4443979,420.8211511,332.1082317,326.1143132,278.6593227,8,23,4,19.11724243,0,345.6105806
633.2608706,782.1477601,603.0598731,930.5671259,804.7084899,643.2106714,677.3808102,8,23,5,23.1413208,0,735.4364806
1122.80327,1066.471461,989.9146051,1311.158163,928.0594093,970.3416057,945.0714813,8,23,6,23.45079956,0,1066.467709
1295.062201,1388.035256,1204.867906,1228.119558,1147.017981,1023.158642,1072.182694,8,23,7,23.42012939,0,1075.215815
1097.92868,1362.288801,1393.041419,1089.037061,1171.754957,1244.906927,1220.877764,8,23,8,23.64660034,0,1008.685961
1225.829449,1481.882716,1362.233282,1078.399254,1144.27247,1093.519999,1274.113527,8,23,9,28.15609131,0,1386.593233
1114.412896,1465.836822,1321.807909,1214.923343,1237.33839,1316.041978,1291.52173,8,23,10,28.4348999,0,1226.233343
1235.398227,1223.071774,1300.43679,1218.859429,1246.444046,1186.293415,1169.913792,8,23,11,28.72091064,0,1126.65139
1453.533502,1406.772774,1270.863314,1240.055231,1342.172653,1079.804066,1147.831749,8,23,12,30.63460693,0,1293.322087
1252.002752,1473.092569,1292.228299,1251.570337,1262.333212,1115.06713,1187.97384,8,23,13,30.99279175,0,1153.721716
1338.674163,1492.86608,1362.723604,1314.426209,1264.043296,1215.321872,1361.155688,8,23,14,31.83638916,0,1374.122542
1408.980491,1666.645623,1443.25857,1271.318773,1386.761975,841.9436285,1346.268435,8,23,15,30.86016235,0,1490.110886
1557.864521,1501.146188,1203.006573,1224.569686,1378.213386,1101.575339,1233.018068,8,23,16,28.96813354,0,1423.855463
1265.03394,1343.142549,1255.357705,1334.998691,1116.541575,1123.214459,1216.768914,8,23,17,25.83907471,0,1424.784612
1366.367895,1304.217937,1149.23375,1151.795423,1052.807432,901.9264694,990.0612942,8,23,18,27.15819702,0,1299.165514
1105.878765,1171.090349,1371.706929,959.9532945,840.5475454,1037.364812,858.4044666,8,23,19,27.34676514,0,1204.918336
1042.744777,988.5766818,1276.540424,920.5109181,987.1148478,827.5798364,823.278246,8,23,20,25.94915161,0,1072.624115
979.7317823,1008.262258,1073.520189,842.3984229,782.5261679,747.3507323,716.8230614,8,23,21,24.29622803,0,824.1114022
813.3695417,724.6838632,767.7106342,576.6471451,626.1029102,598.351501,609.4436256,8,23,22,23.11516724,0,728.3044658
615.0379352,498.930235,474.5564459,414.7500197,434.9647518,460.0079705,439.9379281,8,23,23,23.1819397,0,471.8045298
457.3576844,434.4273631,416.0687934,403.1434792,383.9745096,392.356375,381.240791,8,24,0,22.87334595,0,424.0277167
386.4473624,341.1762336,313.5338472,327.8267123,351.0478536,229.3307973,375.1305224,8,24,1,22.57290039,0,387.7204959
296.3605063,291.1958007,319.9386833,270.5886752,274.4067036,240.2320182,271.9522665,8,24,2,22.85350952,0,322.2155745
254.8711929,247.1531958,269.0973337,297.0991561,252.2941658,216.4410922,279.2394283,8,24,3,22.25530396,0,265.8799182
382.8584633,331.4443979,420.8211511,332.1082317,326.1143132,278.6593227,345.6105806,8,24,4,22.24086914,0,328.3096576
782.1477601,603.0598731,930.5671259,804.7084899,643.2106714,677.3808102,735.4364806,8,24,5,22.34194336,0,663.7501369
1066.471461,989.9146051,1311.158163,928.0594093,970.3416057,945.0714813,1066.467709,8,24,6,22.38433228,0,1170.712562
1388.035256,1204.867906,1228.119558,1147.017981,1023.158642,1072.182694,1075.215815,8,24,7,22.51607666,0,1269.81333
1362.288801,1393.041419,1089.037061,1171.754957,1244.906927,1220.877764,1008.685961,8,24,8,21.90072021,0,1445.91428
1481.882716,1362.233282,1078.399254,1144.27247,1093.519999,1274.113527,1386.593233,8,24,9,21.62914429,0,1321.487159
1465.836822,1321.807909,1214.923343,1237.33839,1316.041978,1291.52173,1226.233343,8,24,10,20.83245239,0,1299.927601
1223.071774,1300.43679,1218.859429,1246.444046,1186.293415,1169.913792,1126.65139,8,24,11,20.03844604,0,1481.42057
1406.772774,1270.863314,1240.055231,1342.172653,1079.804066,1147.831749,1293.322087,8,24,12,19.47454224,0,1358.810284
1473.092569,1292.228299,1251.570337,1262.333212,1115.06713,1187.97384,1153.721716,8,24,13,19.21019897,0,1288.892928
1492.86608,1362.723604,1314.426209,1264.043296,1215.321872,1361.155688,1374.122542,8,24,14,20.99035034,0,1381.878428
1666.645623,1443.25857,1271.318773,1386.761975,841.9436285,1346.268435,1490.110886,8,24,15,22.91576538,0,1209.149154
1501.146188,1203.006573,1224.569686,1378.213386,1101.575339,1233.018068,1423.855463,8,24,16,23.55727539,0,1447.351621
1343.142549,1255.357705,1334.998691,1116.541575,1123.214459,1216.768914,1424.784612,8,24,17,21.39455566,0,1227.693507
1304.217937,1149.23375,1151.795423,1052.807432,901.9264694,990.0612942,1299.165514,8,24,18,21.16628418,0,1120.350478
1171.090349,1371.706929,959.9532945,840.5475454,1037.364812,858.4044666,1204.918336,8,24,19,20.9109436,0,1160.312964
988.5766818,1276.540424,920.5109181,987.1148478,827.5798364,823.278246,1072.624115,8,24,20,21.23394165,0,1030.532456
1008.262258,1073.520189,842.3984229,782.5261679,747.3507323,716.8230614,824.1114022,8,24,21,20.87755737,0,896.7694944
724.6838632,767.7106342,576.6471451,626.1029102,598.351501,609.4436256,728.3044658,8,24,22,18.98372803,0,626.2333142
498.930235,474.5564459,414.7500197,434.9647518,460.0079705,439.9379281,471.8045298,8,24,23,18.35845337,0,524.3123185
434.4273631,416.0687934,403.1434792,383.9745096,392.356375,381.240791,424.0277167,8,25,0,18.19515381,0,423.3716795
341.1762336,313.5338472,327.8267123,351.0478536,229.3307973,375.1305224,387.7204959,8,25,1,18.37197266,0,384.682755
291.1958007,319.9386833,270.5886752,274.4067036,240.2320182,271.9522665,322.2155745,8,25,2,18.62191162,0,317.5012006
247.1531958,269.0973337,297.0991561,252.2941658,216.4410922,279.2394283,265.8799182,8,25,3,18.29979858,0,287.7656036
331.4443979,420.8211511,332.1082317,326.1143132,278.6593227,345.6105806,328.3096576,8,25,4,18.50463257,0,297.7740555
603.0598731,930.5671259,804.7084899,643.2106714,677.3808102,735.4364806,663.7501369,8,25,5,20.58251343,0,589.0751127
